ano,mes,uf,produto,regiao,vendas_m3
2023,8,PARÁ,GLP,REGIÃO NORTE,34675.743
2023,7,PARÁ,GLP,REGIÃO NORTE,32941.094
2023,6,PARÁ,GLP,REGIÃO NORTE,34391.469
2023,3,AMAPÁ,GLP,REGIÃO NORTE,2945.803
2023,5,PARÁ,GLP,REGIÃO NORTE,34969.065
2023,3,PARÁ,GLP,REGIÃO NORTE,35436.054
2023,2,PARÁ,GLP,REGIÃO NORTE,30538.911
2023,1,PARÁ,GLP,REGIÃO NORTE,32639.752
2023,12,RORAIMA,GLP,REGIÃO NORTE,2563.223
2023,11,RORAIMA,GLP,REGIÃO NORTE,2338.12
2023,10,RORAIMA,GLP,REGIÃO NORTE,2487.1
2023,9,RORAIMA,GLP,REGIÃO NORTE,2437.447
2023,4,PARÁ,GLP,REGIÃO NORTE,32308.424
2023,7,RORAIMA,GLP,REGIÃO NORTE,2493.567
2023,6,RORAIMA,GLP,REGIÃO NORTE,2528.94
2023,1,ACRE,GLP,REGIÃO NORTE,3016.15
2023,3,RORAIMA,GLP,REGIÃO NORTE,2528.069
2023,2,RORAIMA,GLP,REGIÃO NORTE,2242.141
2023,1,RORAIMA,GLP,REGIÃO NORTE,2264.228
2023,12,AMAZONAS,GLP,REGIÃO NORTE,14956.636
2023,11,AMAZONAS,GLP,REGIÃO NORTE,14273.516
2023,10,AMAZONAS,GLP,REGIÃO NORTE,15407.4
2023,8,AMAZONAS,GLP,REGIÃO NORTE,15686.473
2023,4,RORAIMA,GLP,REGIÃO NORTE,2307.953
2023,12,ACRE,GLP,REGIÃO NORTE,3443.973
2023,6,AMAZONAS,GLP,REGIÃO NORTE,15478.505
2023,5,AMAZONAS,GLP,REGIÃO NORTE,15686.871
2023,4,AMAZONAS,GLP,REGIÃO NORTE,14329.243
2023,3,AMAZONAS,GLP,REGIÃO NORTE,15536.25
2023,2,AMAZONAS,GLP,REGIÃO NORTE,14187.889
2023,1,AMAZONAS,GLP,REGIÃO NORTE,13610.687
2023,10,TOCANTINS,GLP,REGIÃO NORTE,7347.908
2023,7,AMAZONAS,GLP,REGIÃO NORTE,14723.75
2023,9,AMAZONAS,GLP,REGIÃO NORTE,13980.716
2023,5,RORAIMA,GLP,REGIÃO NORTE,2540.6
2023,11,ACRE,GLP,REGIÃO NORTE,3109.694
2023,8,ACRE,GLP,REGIÃO NORTE,3312.694
2023,7,ACRE,GLP,REGIÃO NORTE,3231.382
2023,6,ACRE,GLP,REGIÃO NORTE,3250.931
2023,5,ACRE,GLP,REGIÃO NORTE,3317.0
2023,4,ACRE,GLP,REGIÃO NORTE,3021.313
2023,3,ACRE,GLP,REGIÃO NORTE,3300.208
2023,2,ACRE,GLP,REGIÃO NORTE,2813.239
2023,12,RONDÔNIA,GLP,REGIÃO NORTE,7594.861
2023,10,ACRE,GLP,REGIÃO NORTE,3279.326
2023,11,RONDÔNIA,GLP,REGIÃO NORTE,7346.5
2023,10,RONDÔNIA,GLP,REGIÃO NORTE,7341.723
2023,9,RONDÔNIA,GLP,REGIÃO NORTE,7476.471
2023,8,RONDÔNIA,GLP,REGIÃO NORTE,7818.828
2023,7,RONDÔNIA,GLP,REGIÃO NORTE,7479.545
2023,6,RONDÔNIA,GLP,REGIÃO NORTE,7980.168
2023,5,RONDÔNIA,GLP,REGIÃO NORTE,7600.804
2023,9,ACRE,GLP,REGIÃO NORTE,2981.174
2023,5,RIO DE JANEIRO,GLP,REGIÃO SUDESTE,78776.553
2023,7,RIO DE JANEIRO,GLP,REGIÃO SUDESTE,82776.951
2023,6,RIO DE JANEIRO,GLP,REGIÃO SUDESTE,82109.594
2023,5,PARANÁ,GLP,REGIÃO SUL,89849.016
2023,2,RONDÔNIA,GLP,REGIÃO NORTE,6943.246
2023,1,RONDÔNIA,GLP,REGIÃO NORTE,7052.598
2023,4,PARANÁ,ÓLEO DIESEL,REGIÃO SUL,484554.604
2023,3,RONDÔNIA,ÓLEO DIESEL,REGIÃO NORTE,74901.666
2023,6,RIO DE JANEIRO,ÓLEO DIESEL,REGIÃO SUDESTE,220992.13
2023,10,DISTRITO FEDERAL,ÓLEO DIESEL,REGIÃO CENTRO-OESTE,34071.8
2023,9,DISTRITO FEDERAL,ÓLEO DIESEL,REGIÃO CENTRO-OESTE,34104.7
2023,8,DISTRITO FEDERAL,ÓLEO DIESEL,REGIÃO CENTRO-OESTE,36103.603
2023,7,DISTRITO FEDERAL,ÓLEO DIESEL,REGIÃO CENTRO-OESTE,32306.2
2023,6,DISTRITO FEDERAL,ÓLEO DIESEL,REGIÃO CENTRO-OESTE,32564.5
2023,5,DISTRITO FEDERAL,ÓLEO DIESEL,REGIÃO CENTRO-OESTE,33195.818
2023,3,DISTRITO FEDERAL,ÓLEO DIESEL,REGIÃO CENTRO-OESTE,35484.0
2023,11,DISTRITO FEDERAL,ÓLEO DIESEL,REGIÃO CENTRO-OESTE,31959.7
2023,7,GOIÁS,ÓLEO DIESEL,REGIÃO CENTRO-OESTE,329719.21
2023,1,DISTRITO FEDERAL,ÓLEO DIESEL,REGIÃO CENTRO-OESTE,26525.0
2023,12,GOIÁS,ÓLEO DIESEL,REGIÃO CENTRO-OESTE,255901.621
2023,11,GOIÁS,ÓLEO DIESEL,REGIÃO CENTRO-OESTE,282759.24
2023,10,GOIÁS,ÓLEO DIESEL,REGIÃO CENTRO-OESTE,316209.98
2023,9,GOIÁS,ÓLEO DIESEL,REGIÃO CENTRO-OESTE,310683.993
2023,8,GOIÁS,ÓLEO DIESEL,REGIÃO CENTRO-OESTE,338460.014
2023,10,MATO GROSSO DO SUL,ÓLEO DIESEL,REGIÃO CENTRO-OESTE,174821.903
2023,2,DISTRITO FEDERAL,ÓLEO DIESEL,REGIÃO CENTRO-OESTE,28624.0
2023,9,MATO GROSSO DO SUL,ÓLEO DIESEL,REGIÃO CENTRO-OESTE,185261.133
2023,4,DISTRITO FEDERAL,ÓLEO DIESEL,REGIÃO CENTRO-OESTE,29741.499
2023,5,GOIÁS,ÓLEO DIESEL,REGIÃO CENTRO-OESTE,291245.873
2023,1,GOIÁS,ÓLEO DIESEL,REGIÃO CENTRO-OESTE,213286.853
2023,12,MATO GROSSO,ÓLEO DIESEL,REGIÃO CENTRO-OESTE,294465.28
2023,11,MATO GROSSO,ÓLEO DIESEL,REGIÃO CENTRO-OESTE,288427.433
2023,10,MATO GROSSO,ÓLEO DIESEL,REGIÃO CENTRO-OESTE,339403.628
2023,9,MATO GROSSO,ÓLEO DIESEL,REGIÃO CENTRO-OESTE,354362.6
2023,8,MATO GROSSO,ÓLEO DIESEL,REGIÃO CENTRO-OESTE,378785.185
2023,7,MATO GROSSO,ÓLEO DIESEL,REGIÃO CENTRO-OESTE,378263.613
2023,6,GOIÁS,ÓLEO DIESEL,REGIÃO CENTRO-OESTE,298070.434
2023,6,MATO GROSSO,ÓLEO DIESEL,REGIÃO CENTRO-OESTE,359851.154
2023,4,MATO GROSSO,ÓLEO DIESEL,REGIÃO CENTRO-OESTE,231118.999
2023,3,MATO GROSSO,ÓLEO DIESEL,REGIÃO CENTRO-OESTE,319719.089
2023,2,MATO GROSSO,ÓLEO DIESEL,REGIÃO CENTRO-OESTE,375332.919
2023,1,MATO GROSSO,ÓLEO DIESEL,REGIÃO CENTRO-OESTE,281746.562
2023,12,MATO GROSSO DO SUL,ÓLEO DIESEL,REGIÃO CENTRO-OESTE,143607.293
2023,11,MATO GROSSO DO SUL,ÓLEO DIESEL,REGIÃO CENTRO-OESTE,152983.374
2023,4,GOIÁS,ÓLEO DIESEL,REGIÃO CENTRO-OESTE,253946.042
2023,5,MATO GROSSO,ÓLEO DIESEL,REGIÃO CENTRO-OESTE,309030.9
2023,8,MATO GROSSO DO SUL,ÓLEO DIESEL,REGIÃO CENTRO-OESTE,211217.13
2023,3,SANTA CATARINA,ÓLEO DIESEL,REGIÃO SUL,276705.639
2023,10,SANTA CATARINA,ÓLEO DIESEL,REGIÃO SUL,247301.475
2023,4,MATO GROSSO DO SUL,ÓLEO DIESEL,REGIÃO CENTRO-OESTE,137348.241
2023,3,MATO GROSSO DO SUL,ÓLEO DIESEL,REGIÃO CENTRO-OESTE,201050.983
2023,2,MATO GROSSO DO SUL,ÓLEO DIESEL,REGIÃO CENTRO-OESTE,139305.548
2023,1,MATO GROSSO DO SUL,ÓLEO DIESEL,REGIÃO CENTRO-OESTE,128451.688
2023,12,RIO GRANDE DO SUL,ÓLEO DIESEL,REGIÃO SUL,344473.893
2023,10,RIO GRANDE DO SUL,ÓLEO DIESEL,REGIÃO SUL,352811.202
2023,2,RIO GRANDE DO SUL,ÓLEO DIESEL,REGIÃO SUL,281860.997
2023,5,MATO GROSSO DO SUL,ÓLEO DIESEL,REGIÃO CENTRO-OESTE,161517.259
2023,9,RIO GRANDE DO SUL,ÓLEO DIESEL,REGIÃO SUL,291650.312
2023,7,RIO GRANDE DO SUL,ÓLEO DIESEL,REGIÃO SUL,292788.464
2023,6,RIO GRANDE DO SUL,ÓLEO DIESEL,REGIÃO SUL,298392.771
2023,5,RIO GRANDE DO SUL,ÓLEO DIESEL,REGIÃO SUL,320528.889
2023,4,RIO GRANDE DO SUL,ÓLEO DIESEL,REGIÃO SUL,349596.265
2023,3,RIO GRANDE DO SUL,ÓLEO DIESEL,REGIÃO SUL,395543.318
2023,9,ALAGOAS,ÓLEO DIESEL,REGIÃO NORDESTE,34654.195
2023,7,ALAGOAS,ÓLEO DIESEL,REGIÃO NORDESTE,27441.6
2023,8,RIO GRANDE DO SUL,ÓLEO DIESEL,REGIÃO SUL,359204.619
2023,6,MATO GROSSO DO SUL,ÓLEO DIESEL,REGIÃO CENTRO-OESTE,153832.583
2023,11,RIO GRANDE DO SUL,ÓLEO DIESEL,REGIÃO SUL,335756.88
2023,7,MATO GROSSO DO SUL,ÓLEO DIESEL,REGIÃO CENTRO-OESTE,180476.836
2023,9,SANTA CATARINA,ÓLEO DIESEL,REGIÃO SUL,253275.753
2023,8,SANTA CATARINA,ÓLEO DIESEL,REGIÃO SUL,276973.111
2023,7,SANTA CATARINA,ÓLEO DIESEL,REGIÃO SUL,241865.403
2023,6,SANTA CATARINA,ÓLEO DIESEL,REGIÃO SUL,242930.455
2023,5,SANTA CATARINA,ÓLEO DIESEL,REGIÃO SUL,261201.31
2023,4,SANTA CATARINA,ÓLEO DIESEL,REGIÃO SUL,238620.653
2023,2,SANTA CATARINA,ÓLEO DIESEL,REGIÃO SUL,225922.117
2023,12,SANTA CATARINA,ÓLEO DIESEL,REGIÃO SUL,255012.613
2023,1,SANTA CATARINA,ÓLEO DIESEL,REGIÃO SUL,230225.076
2023,12,PARANÁ,ÓLEO DIESEL,REGIÃO SUL,510000.922
2023,11,PARANÁ,ÓLEO DIESEL,REGIÃO SUL,509593.008
2023,10,PARANÁ,ÓLEO DIESEL,REGIÃO SUL,521946.913
2023,9,PARANÁ,ÓLEO DIESEL,REGIÃO SUL,569171.48
2023,8,PARANÁ,ÓLEO DIESEL,REGIÃO SUL,617035.758
2023,7,PARANÁ,ÓLEO DIESEL,REGIÃO SUL,542258.063
2023,11,SANTA CATARINA,ÓLEO DIESEL,REGIÃO SUL,252731.339
2023,1,RIO GRANDE DO SUL,ÓLEO DIESEL,REGIÃO SUL,286757.264
2023,2,GOIÁS,ÓLEO DIESEL,REGIÃO CENTRO-OESTE,275195.842
2023,10,TOCANTINS,ÓLEO DIESEL,REGIÃO NORTE,113629.5
2023,6,PARANÁ,ÓLEO DIESEL,REGIÃO SUL,514563.463
2023,5,PARANÁ,ÓLEO DIESEL,REGIÃO SUL,550102.55
2023,2,PARANÁ,ÓLEO DIESEL,REGIÃO SUL,459470.119
2023,1,PARANÁ,ÓLEO DIESEL,REGIÃO SUL,453568.203
2023,12,SÃO PAULO,ÓLEO DIESEL,REGIÃO SUDESTE,1072537.466
2023,11,SÃO PAULO,ÓLEO DIESEL,REGIÃO SUDESTE,1171935.306
2023,10,SÃO PAULO,ÓLEO DIESEL,REGIÃO SUDESTE,1197246.395
2023,9,SÃO PAULO,ÓLEO DIESEL,REGIÃO SUDESTE,1229715.395
2023,8,SÃO PAULO,ÓLEO DIESEL,REGIÃO SUDESTE,1312176.523
2023,7,SÃO PAULO,ÓLEO DIESEL,REGIÃO SUDESTE,1204981.251
2023,6,SÃO PAULO,ÓLEO DIESEL,REGIÃO SUDESTE,1142922.283
2023,5,SÃO PAULO,ÓLEO DIESEL,REGIÃO SUDESTE,1219577.717
2023,4,SÃO PAULO,ÓLEO DIESEL,REGIÃO SUDESTE,1018984.371
2023,3,SÃO PAULO,ÓLEO DIESEL,REGIÃO SUDESTE,1164937.28
2023,2,SÃO PAULO,ÓLEO DIESEL,REGIÃO SUDESTE,882219.265
2023,1,SÃO PAULO,ÓLEO DIESEL,REGIÃO SUDESTE,847921.711
2023,12,RIO DE JANEIRO,ÓLEO DIESEL,REGIÃO SUDESTE,249613.224
2023,11,RIO DE JANEIRO,ÓLEO DIESEL,REGIÃO SUDESTE,238247.583
2023,10,RIO DE JANEIRO,ÓLEO DIESEL,REGIÃO SUDESTE,228062.275
2023,1,ESPÍRITO SANTO,ÓLEO DIESEL,REGIÃO SUDESTE,101324.266
2023,9,RIO DE JANEIRO,ÓLEO DIESEL,REGIÃO SUDESTE,229242.859
2023,7,RIO DE JANEIRO,ÓLEO DIESEL,REGIÃO SUDESTE,230973.614
2023,5,RIO DE JANEIRO,ÓLEO DIESEL,REGIÃO SUDESTE,232782.977
2023,4,RIO DE JANEIRO,ÓLEO DIESEL,REGIÃO SUDESTE,206654.921
2023,3,RIO DE JANEIRO,ÓLEO DIESEL,REGIÃO SUDESTE,240635.321
2023,2,RIO DE JANEIRO,ÓLEO DIESEL,REGIÃO SUDESTE,192517.54
2023,1,RIO DE JANEIRO,ÓLEO DIESEL,REGIÃO SUDESTE,211330.319
2023,12,ESPÍRITO SANTO,ÓLEO DIESEL,REGIÃO SUDESTE,113274.711
2023,11,ESPÍRITO SANTO,ÓLEO DIESEL,REGIÃO SUDESTE,113993.376
2023,8,RIO DE JANEIRO,ÓLEO DIESEL,REGIÃO SUDESTE,243498.803
2023,10,ESPÍRITO SANTO,ÓLEO DIESEL,REGIÃO SUDESTE,114593.477
2023,8,ESPÍRITO SANTO,ÓLEO DIESEL,REGIÃO SUDESTE,116704.723
2023,7,ESPÍRITO SANTO,ÓLEO DIESEL,REGIÃO SUDESTE,109515.704
2023,6,ESPÍRITO SANTO,ÓLEO DIESEL,REGIÃO SUDESTE,113169.674
2023,5,ESPÍRITO SANTO,ÓLEO DIESEL,REGIÃO SUDESTE,112927.023
2023,4,ESPÍRITO SANTO,ÓLEO DIESEL,REGIÃO SUDESTE,103681.974
2023,3,ESPÍRITO SANTO,ÓLEO DIESEL,REGIÃO SUDESTE,124008.456
2023,2,ESPÍRITO SANTO,ÓLEO DIESEL,REGIÃO SUDESTE,100200.38
2023,9,ESPÍRITO SANTO,ÓLEO DIESEL,REGIÃO SUDESTE,116593.88
2023,12,MINAS GERAIS,ÓLEO DIESEL,REGIÃO SUDESTE,653086.38
2023,11,MINAS GERAIS,ÓLEO DIESEL,REGIÃO SUDESTE,683217.328
2023,6,SERGIPE,ÓLEO DIESEL,REGIÃO NORDESTE,28687.5
2023,8,MINAS GERAIS,ÓLEO DIESEL,REGIÃO SUDESTE,764106.397
2023,7,MINAS GERAIS,ÓLEO DIESEL,REGIÃO SUDESTE,715554.717
2023,6,MINAS GERAIS,ÓLEO DIESEL,REGIÃO SUDESTE,689376.989
2023,5,MINAS GERAIS,ÓLEO DIESEL,REGIÃO SUDESTE,706990.283
2023,4,MINAS GERAIS,ÓLEO DIESEL,REGIÃO SUDESTE,604803.836
2023,3,MINAS GERAIS,ÓLEO DIESEL,REGIÃO SUDESTE,700292.896
2023,1,MINAS GERAIS,ÓLEO DIESEL,REGIÃO SUDESTE,533910.299
2023,9,MINAS GERAIS,ÓLEO DIESEL,REGIÃO SUDESTE,722152.073
2023,5,BAHIA,ÓLEO DIESEL,REGIÃO NORDESTE,308774.26
2023,11,BAHIA,ÓLEO DIESEL,REGIÃO NORDESTE,316167.415
2023,10,BAHIA,ÓLEO DIESEL,REGIÃO NORDESTE,312028.582
2023,9,BAHIA,ÓLEO DIESEL,REGIÃO NORDESTE,298235.465
2023,8,BAHIA,ÓLEO DIESEL,REGIÃO NORDESTE,315859.502
2023,7,BAHIA,ÓLEO DIESEL,REGIÃO NORDESTE,300916.539
2023,6,BAHIA,ÓLEO DIESEL,REGIÃO NORDESTE,289163.481
2023,3,PARANÁ,ÓLEO DIESEL,REGIÃO SUL,638240.903
2023,12,BAHIA,ÓLEO DIESEL,REGIÃO NORDESTE,307279.623
2023,2,MINAS GERAIS,ÓLEO DIESEL,REGIÃO SUDESTE,611946.049
2023,10,MINAS GERAIS,ÓLEO DIESEL,REGIÃO SUDESTE,724602.205
2023,4,BAHIA,ÓLEO DIESEL,REGIÃO NORDESTE,270289.319
2023,1,BAHIA,ÓLEO DIESEL,REGIÃO NORDESTE,236541.086
2023,12,SERGIPE,ÓLEO DIESEL,REGIÃO NORDESTE,31363.6
2023,11,SERGIPE,ÓLEO DIESEL,REGIÃO NORDESTE,33567.5
2023,10,SERGIPE,ÓLEO DIESEL,REGIÃO NORDESTE,34507.5
2023,9,SERGIPE,ÓLEO DIESEL,REGIÃO NORDESTE,31485.5
2023,8,SERGIPE,ÓLEO DIESEL,REGIÃO NORDESTE,33003.0
2023,7,SERGIPE,ÓLEO DIESEL,REGIÃO NORDESTE,28435.652
2023,5,SERGIPE,ÓLEO DIESEL,REGIÃO NORDESTE,33166.5
2023,3,BAHIA,ÓLEO DIESEL,REGIÃO NORDESTE,300576.2
2023,4,SERGIPE,ÓLEO DIESEL,REGIÃO NORDESTE,29846.5
2023,3,SERGIPE,ÓLEO DIESEL,REGIÃO NORDESTE,34089.0
2023,2,SERGIPE,ÓLEO DIESEL,REGIÃO NORDESTE,31146.507
2023,1,SERGIPE,ÓLEO DIESEL,REGIÃO NORDESTE,31836.642
2023,12,ALAGOAS,ÓLEO DIESEL,REGIÃO NORDESTE,40199.015
2023,11,ALAGOAS,ÓLEO DIESEL,REGIÃO NORDESTE,40606.675
2023,10,ALAGOAS,ÓLEO DIESEL,REGIÃO NORDESTE,41363.217
2023,2,BAHIA,ÓLEO DIESEL,REGIÃO NORDESTE,238569.222
2023,8,ALAGOAS,ÓLEO DIESEL,REGIÃO NORDESTE,32378.234
2023,12,PARÁ,ÓLEO DIESEL,REGIÃO NORTE,244970.136
2023,3,GOIÁS,ÓLEO DIESEL,REGIÃO CENTRO-OESTE,313887.0
2023,10,PARÁ,ÓLEO DIESEL,REGIÃO NORTE,265024.687
2023,3,ALAGOAS,ÓLEO DIESEL,REGIÃO NORDESTE,40209.086
2023,2,ALAGOAS,ÓLEO DIESEL,REGIÃO NORDESTE,34974.083
2023,1,ALAGOAS,ÓLEO DIESEL,REGIÃO NORDESTE,37590.152
2023,12,PERNAMBUCO,ÓLEO DIESEL,REGIÃO NORDESTE,136535.604
2023,11,PERNAMBUCO,ÓLEO DIESEL,REGIÃO NORDESTE,133396.381
2023,9,PERNAMBUCO,ÓLEO DIESEL,REGIÃO NORDESTE,127947.9
2023,1,PERNAMBUCO,ÓLEO DIESEL,REGIÃO NORDESTE,125569.22
2023,4,ALAGOAS,ÓLEO DIESEL,REGIÃO NORDESTE,31109.734
2023,8,PERNAMBUCO,ÓLEO DIESEL,REGIÃO NORDESTE,139554.321
2023,6,PERNAMBUCO,ÓLEO DIESEL,REGIÃO NORDESTE,124448.721
2023,5,PERNAMBUCO,ÓLEO DIESEL,REGIÃO NORDESTE,131302.905
2023,4,PERNAMBUCO,ÓLEO DIESEL,REGIÃO NORDESTE,113062.894
2023,3,PERNAMBUCO,ÓLEO DIESEL,REGIÃO NORDESTE,141913.95
2023,2,PERNAMBUCO,ÓLEO DIESEL,REGIÃO NORDESTE,114702.235
2023,4,RIO GRANDE DO NORTE,ÓLEO DIESEL,REGIÃO NORDESTE,32220.082
2023,3,RIO GRANDE DO NORTE,ÓLEO DIESEL,REGIÃO NORDESTE,40281.5
2023,7,PERNAMBUCO,ÓLEO DIESEL,REGIÃO NORDESTE,127179.644
2023,9,MARANHÃO,ÓLEO DIESEL,REGIÃO NORDESTE,150139.172
2023,5,ALAGOAS,ÓLEO DIESEL,REGIÃO NORDESTE,31647.808
2023,12,PARAÍBA,ÓLEO DIESEL,REGIÃO NORDESTE,42433.19
2023,6,PARAÍBA,ÓLEO DIESEL,REGIÃO NORDESTE,36328.96
2023,5,PARAÍBA,ÓLEO DIESEL,REGIÃO NORDESTE,37893.923
2023,4,PARAÍBA,ÓLEO DIESEL,REGIÃO NORDESTE,33015.217
2023,3,PARAÍBA,ÓLEO DIESEL,REGIÃO NORDESTE,41378.72
2023,2,PARAÍBA,ÓLEO DIESEL,REGIÃO NORDESTE,34590.71
2023,1,PARAÍBA,ÓLEO DIESEL,REGIÃO NORDESTE,38101.411
2023,12,RIO GRANDE DO NORTE,ÓLEO DIESEL,REGIÃO NORDESTE,41569.0
2023,10,PERNAMBUCO,ÓLEO DIESEL,REGIÃO NORDESTE,138471.936
2023,11,RIO GRANDE DO NORTE,ÓLEO DIESEL,REGIÃO NORDESTE,41015.0
2023,9,RIO GRANDE DO NORTE,ÓLEO DIESEL,REGIÃO NORDESTE,40479.244
2023,8,RIO GRANDE DO NORTE,ÓLEO DIESEL,REGIÃO NORDESTE,43591.1
2023,7,RIO GRANDE DO NORTE,ÓLEO DIESEL,REGIÃO NORDESTE,38672.0
2023,6,RIO GRANDE DO NORTE,ÓLEO DIESEL,REGIÃO NORDESTE,38310.288
2023,5,RIO GRANDE DO NORTE,ÓLEO DIESEL,REGIÃO NORDESTE,40029.052
2023,10,PARAÍBA,ÓLEO DIESEL,REGIÃO NORDESTE,42987.44
2023,11,PARAÍBA,ÓLEO DIESEL,REGIÃO NORDESTE,42603.55
2023,10,RIO GRANDE DO NORTE,ÓLEO DIESEL,REGIÃO NORDESTE,41431.98
2023,4,PIAUÍ,ÓLEO DIESEL,REGIÃO NORDESTE,46876.1
2023,3,PIAUÍ,ÓLEO DIESEL,REGIÃO NORDESTE,53025.2
2023,2,PIAUÍ,ÓLEO DIESEL,REGIÃO NORDESTE,42687.7
2023,8,CEARÁ,ÓLEO DIESEL,REGIÃO NORDESTE,105883.627
2023,7,CEARÁ,ÓLEO DIESEL,REGIÃO NORDESTE,99210.2
2023,6,CEARÁ,ÓLEO DIESEL,REGIÃO NORDESTE,93649.8
2023,4,CEARÁ,ÓLEO DIESEL,REGIÃO NORDESTE,76760.024
2023,8,PIAUÍ,ÓLEO DIESEL,REGIÃO NORDESTE,61377.4
2023,3,CEARÁ,ÓLEO DIESEL,REGIÃO NORDESTE,93192.8
2023,2,CEARÁ,ÓLEO DIESEL,REGIÃO NORDESTE,80108.5
2023,9,CEARÁ,ÓLEO DIESEL,REGIÃO NORDESTE,100186.5
2023,1,CEARÁ,ÓLEO DIESEL,REGIÃO NORDESTE,86949.656
2023,11,PIAUÍ,ÓLEO DIESEL,REGIÃO NORDESTE,59526.16
2023,10,PIAUÍ,ÓLEO DIESEL,REGIÃO NORDESTE,58577.591
2023,9,PIAUÍ,ÓLEO DIESEL,REGIÃO NORDESTE,56422.531
2023,12,DISTRITO FEDERAL,ÓLEO DIESEL,REGIÃO CENTRO-OESTE,32065.0
2023,2,RONDÔNIA,ÓLEO DIESEL,REGIÃO NORTE,66642.052
2023,1,RONDÔNIA,ÓLEO DIESEL,REGIÃO NORTE,58911.368
2023,11,PARÁ,ÓLEO DIESEL,REGIÃO NORTE,248952.832
2023,12,PIAUÍ,ÓLEO DIESEL,REGIÃO NORDESTE,55182.9
2023,10,CEARÁ,ÓLEO DIESEL,REGIÃO NORDESTE,103838.8
2023,11,CEARÁ,ÓLEO DIESEL,REGIÃO NORDESTE,101623.5
2023,12,CEARÁ,ÓLEO DIESEL,REGIÃO NORDESTE,104964.46
2023,1,PIAUÍ,ÓLEO DIESEL,REGIÃO NORDESTE,42327.7
2023,12,MARANHÃO,ÓLEO DIESEL,REGIÃO NORDESTE,145267.131
2023,11,MARANHÃO,ÓLEO DIESEL,REGIÃO NORDESTE,150309.133
2023,10,MARANHÃO,ÓLEO DIESEL,REGIÃO NORDESTE,156988.382
2023,8,MARANHÃO,ÓLEO DIESEL,REGIÃO NORDESTE,161711.782
2023,6,PIAUÍ,ÓLEO DIESEL,REGIÃO NORDESTE,56191.2
2023,7,MARANHÃO,ÓLEO DIESEL,REGIÃO NORDESTE,152154.954
2023,6,MARANHÃO,ÓLEO DIESEL,REGIÃO NORDESTE,144330.878
2023,5,MARANHÃO,ÓLEO DIESEL,REGIÃO NORDESTE,139719.151
2023,4,MARANHÃO,ÓLEO DIESEL,REGIÃO NORDESTE,114676.214
2023,3,MARANHÃO,ÓLEO DIESEL,REGIÃO NORDESTE,134129.725
2023,2,MARANHÃO,ÓLEO DIESEL,REGIÃO NORDESTE,111336.254
2023,1,MARANHÃO,ÓLEO DIESEL,REGIÃO NORDESTE,117887.41
2023,5,PIAUÍ,ÓLEO DIESEL,REGIÃO NORDESTE,53991.4
2023,7,PIAUÍ,ÓLEO DIESEL,REGIÃO NORDESTE,59151.2
2023,1,RIO GRANDE DO NORTE,ÓLEO DIESEL,REGIÃO NORDESTE,37989.0
2023,5,CEARÁ,ÓLEO DIESEL,REGIÃO NORDESTE,94521.2
2023,7,PARAÍBA,ÓLEO DIESEL,REGIÃO NORDESTE,37409.4
2023,8,PARAÍBA,ÓLEO DIESEL,REGIÃO NORDESTE,44623.18
2023,2,RIO GRANDE DO NORTE,ÓLEO DIESEL,REGIÃO NORDESTE,34085.039
2023,8,PARÁ,ÓLEO DIESEL,REGIÃO NORTE,286053.333
2023,4,TOCANTINS,ÓLEO DIESEL,REGIÃO NORTE,97626.4
2023,3,TOCANTINS,ÓLEO DIESEL,REGIÃO NORTE,119997.0
2023,2,TOCANTINS,ÓLEO DIESEL,REGIÃO NORTE,101703.5
2023,12,AMAPÁ,ÓLEO DIESEL,REGIÃO NORTE,8408.84
2023,4,AMAPÁ,ÓLEO DIESEL,REGIÃO NORTE,7734.249
2023,11,AMAPÁ,ÓLEO DIESEL,REGIÃO NORTE,9654.353
2023,10,AMAPÁ,ÓLEO DIESEL,REGIÃO NORTE,9061.63
2023,6,TOCANTINS,ÓLEO DIESEL,REGIÃO NORTE,106648.7
2023,9,AMAPÁ,ÓLEO DIESEL,REGIÃO NORTE,8846.023
2023,7,AMAPÁ,ÓLEO DIESEL,REGIÃO NORTE,7891.987
2023,6,AMAPÁ,ÓLEO DIESEL,REGIÃO NORTE,8053.445
2023,5,AMAPÁ,ÓLEO DIESEL,REGIÃO NORTE,7803.717
2023,7,RORAIMA,ÓLEO DIESEL,REGIÃO NORTE,16109.705
2023,6,RORAIMA,ÓLEO DIESEL,REGIÃO NORTE,14464.45
2023,5,RORAIMA,ÓLEO DIESEL,REGIÃO NORTE,18418.8
2023,12,RONDÔNIA,ÓLEO DIESEL,REGIÃO NORTE,74926.653
2023,8,AMAPÁ,ÓLEO DIESEL,REGIÃO NORTE,9435.196
2023,7,TOCANTINS,ÓLEO DIESEL,REGIÃO NORTE,107152.4
2023,8,TOCANTINS,ÓLEO DIESEL,REGIÃO NORTE,110945.6
2023,1,TOCANTINS,ÓLEO DIESEL,REGIÃO NORTE,87365.2
2023,9,PARÁ,ÓLEO DIESEL,REGIÃO NORTE,267667.046
2023,9,PARAÍBA,ÓLEO DIESEL,REGIÃO NORDESTE,41106.461
2023,7,PARÁ,ÓLEO DIESEL,REGIÃO NORTE,267612.572
2023,6,PARÁ,ÓLEO DIESEL,REGIÃO NORTE,248236.436
