data,estado,produto,preco_medio,preco_min,preco_max,n_postos
2025-02-01,PR,gasolina_c,6.3,5.69,6.79,274
2025-02-01,PR,hidratado,4.43,3.89,4.99,278
2025-02-01,RJ,gasolina_c,6.09,5.46,7.79,317
2025-02-01,RJ,hidratado,4.56,4.09,5.27,284
2025-02-01,RN,gasolina_c,6.63,5.89,6.89,25
2025-02-01,RN,hidratado,5.16,4.46,5.49,20
2025-02-01,RO,gasolina_c,7.02,6.77,7.5,63
2025-02-01,RO,hidratado,5.09,4.79,5.59,26
2025-02-01,RR,gasolina_c,6.89,6.89,6.93,16
2025-02-01,RR,hidratado,5.11,5.05,5.2,4
2025-02-01,RS,gasolina_c,6.07,5.69,7.25,333
2025-02-01,RS,hidratado,4.75,4.27,5.93,140
2025-02-01,SC,gasolina_c,6.3,5.74,6.59,162
2025-02-01,SC,hidratado,4.61,4.06,6.16,105
2025-02-01,SE,gasolina_c,6.42,6.31,6.49,25
2025-02-01,SE,hidratado,4.67,4.59,4.79,17
2025-02-01,SP,gasolina_c,6.04,5.19,8.29,1076
2025-02-01,SP,hidratado,4.09,3.39,5.99,1061
2025-02-01,TO,gasolina_c,6.39,6.15,6.69,34
2025-02-01,TO,hidratado,4.65,4.04,4.99,27
2025-02-08,AC,gasolina_c,7.49,7.27,7.69,16
2025-02-08,AC,hidratado,5.23,4.99,5.59,10
2025-02-08,AL,gasolina_c,6.37,6.03,7.19,49
2025-02-08,AL,hidratado,4.94,4.19,5.49,46
2025-02-08,AM,gasolina_c,7.01,6.97,7.99,56
2025-02-08,AM,hidratado,4.99,4.97,5.09,39
2025-02-08,AP,gasolina_c,5.99,5.89,6.25,23
2025-02-08,AP,hidratado,5.47,5.28,5.9,4
2025-02-08,BA,gasolina_c,6.53,5.92,7.1,215
2025-02-08,BA,hidratado,4.83,4.4,5.98,200
2025-02-08,CE,gasolina_c,6.24,5.89,6.89,112
2025-02-08,CE,hidratado,4.92,4.49,5.69,100
2025-02-08,DF,gasolina_c,6.56,6.27,6.69,49
2025-02-08,DF,hidratado,4.67,4.43,4.89,26
2025-02-08,ES,gasolina_c,6.44,5.79,6.99,88
2025-02-08,ES,hidratado,4.58,4.19,5.29,57
2025-02-08,GO,gasolina_c,6.44,5.66,6.79,175
2025-02-08,GO,hidratado,4.66,3.79,4.89,167
2025-02-08,MA,gasolina_c,6.22,5.77,6.99,101
2025-02-08,MA,hidratado,4.79,4.39,5.59,57
2025-02-08,MG,gasolina_c,6.24,5.67,6.87,415
2025-02-08,MG,hidratado,4.45,3.94,4.89,398
2025-02-08,MS,gasolina_c,6.13,5.59,7.09,60
2025-02-08,MS,hidratado,4.07,3.72,4.98,37
2025-02-08,MT,gasolina_c,6.34,5.95,6.94,77
2025-02-08,MT,hidratado,4.2,3.77,4.59,74
2025-02-08,PA,gasolina_c,6.44,5.87,7.4,101
2025-02-08,PA,hidratado,4.82,4.42,5.99,37
2025-02-08,PB,gasolina_c,6.22,5.99,6.49,66
2025-02-08,PB,hidratado,4.6,4.29,4.99,53
2025-02-08,PE,gasolina_c,6.41,5.84,6.99,155
2025-02-08,PE,hidratado,4.95,3.99,5.65,135
2025-02-08,PI,gasolina_c,6.04,5.73,6.49,59
2025-02-08,PI,hidratado,4.7,4.29,5.34,36
2025-02-08,PR,gasolina_c,6.51,5.69,6.99,279
2025-02-08,PR,hidratado,4.52,3.89,4.99,278
2025-02-08,RJ,gasolina_c,6.19,5.46,7.79,332
2025-02-08,RJ,hidratado,4.62,4.14,5.7,297
2025-02-08,RN,gasolina_c,6.79,6.67,6.99,36
2025-02-08,RN,hidratado,5.38,4.94,5.49,32
2025-02-08,RO,gasolina_c,7.19,6.81,7.39,59
2025-02-08,RO,hidratado,5.39,4.99,5.99,25
2025-02-08,RR,gasolina_c,7.02,6.89,7.09,16
2025-02-08,RR,hidratado,5.1,5.05,5.2,5
2025-02-08,RS,gasolina_c,6.3,5.85,7.39,315
2025-02-08,RS,hidratado,4.9,4.38,5.99,126
2025-02-08,SC,gasolina_c,6.53,5.99,7.29,162
2025-02-08,SC,hidratado,4.77,4.35,5.43,101
2025-02-08,SE,gasolina_c,6.46,6.31,6.63,19
2025-02-08,SE,hidratado,4.74,4.59,4.99,12
2025-02-08,SP,gasolina_c,6.17,5.26,8.49,1139
2025-02-08,SP,hidratado,4.18,3.43,6.07,1130
2025-02-08,TO,gasolina_c,6.63,6.29,6.99,37
2025-02-08,TO,hidratado,4.81,4.1,5.49,32
2025-02-15,AC,gasolina_c,7.72,7.54,8.09,16
2025-02-15,AC,hidratado,5.35,5.15,6.08,11
2025-02-15,AL,gasolina_c,6.4,6.1,7.19,51
2025-02-15,AL,hidratado,4.93,4.74,5.49,46
2025-02-15,AM,gasolina_c,7.28,6.97,8.39,55
2025-02-15,AM,hidratado,5.43,4.97,5.49,39
2025-02-15,AP,gasolina_c,6.07,6.02,6.45,23
2025-02-15,AP,hidratado,5.52,5.33,5.9,4
2025-02-15,BA,gasolina_c,6.49,5.92,7.1,200
2025-02-15,BA,hidratado,4.78,4.42,5.66,182
2025-02-15,CE,gasolina_c,6.21,5.78,6.97,125
2025-02-15,CE,hidratado,4.95,4.59,5.93,114
2025-02-15,DF,gasolina_c,6.53,6.37,6.58,50
2025-02-15,DF,hidratado,4.76,4.69,4.79,27
2025-02-15,ES,gasolina_c,6.49,6.18,6.99,88
2025-02-15,ES,hidratado,4.59,4.19,5.39,55
2025-02-15,GO,gasolina_c,6.43,5.59,6.79,177
2025-02-15,GO,hidratado,4.61,3.69,4.97,169
2025-02-15,MA,gasolina_c,6.21,5.75,7.19,99
2025-02-15,MA,hidratado,4.91,4.45,5.79,57
2025-02-15,MG,gasolina_c,6.24,5.79,6.87,446
2025-02-15,MG,hidratado,4.44,3.93,4.89,420
2025-02-15,MS,gasolina_c,6.15,5.79,7.19,60
2025-02-15,MS,hidratado,4.11,3.79,5.06,39
2025-02-15,MT,gasolina_c,6.39,5.95,6.91,78
2025-02-15,MT,hidratado,4.27,3.9,4.59,76
2025-02-15,PA,gasolina_c,6.43,5.87,7.42,99
2025-02-15,PA,hidratado,4.83,4.42,5.99,34
2025-02-15,PB,gasolina_c,6.27,6.14,6.49,66
2025-02-15,PB,hidratado,4.64,4.48,4.99,53
2025-02-15,PE,gasolina_c,6.49,5.65,7.59,168
2025-02-15,PE,hidratado,4.95,3.99,6.49,143
2025-02-15,PI,gasolina_c,6.12,5.85,6.59,54
2025-02-15,PI,hidratado,4.74,4.49,5.34,35
2025-02-15,PR,gasolina_c,6.68,5.69,6.99,261
2025-02-15,PR,hidratado,4.59,3.89,4.99,260
2025-02-15,RJ,gasolina_c,6.2,5.46,7.79,333
2025-02-15,RJ,hidratado,4.63,4.14,5.39,295
2025-02-15,RN,gasolina_c,6.74,6.59,6.99,42
2025-02-15,RN,hidratado,5.28,4.85,5.49,38
2025-02-15,RO,gasolina_c,7.16,6.93,7.39,48
2025-02-15,RO,hidratado,5.23,4.99,5.99,21
2025-02-15,RR,gasolina_c,7.09,7.09,7.09,16
2025-02-15,RR,hidratado,5.22,5.15,5.25,5
2025-02-15,RS,gasolina_c,6.29,5.95,7.39,345
2025-02-15,RS,hidratado,4.85,4.36,5.99,141
2025-02-15,SC,gasolina_c,6.59,6.19,6.84,140
2025-02-15,SC,hidratado,4.8,4.39,6.36,92
2025-02-15,SE,gasolina_c,6.61,6.51,6.69,27
2025-02-15,SE,hidratado,4.85,4.8,4.99,17
2025-02-15,SP,gasolina_c,6.19,5.19,8.59,1153
2025-02-15,SP,hidratado,4.19,3.39,6.07,1145
2025-02-15,TO,gasolina_c,6.62,6.1,6.99,48
2025-02-15,TO,hidratado,4.78,4.27,5.49,38
2025-02-22,AC,gasolina_c,7.72,7.6,8.09,16
2025-02-22,AC,hidratado,5.35,5.15,6.08,11
2025-02-22,AL,gasolina_c,6.41,6.23,7.19,51
2025-02-22,AL,hidratado,4.98,4.78,5.12,45
2025-02-22,AM,gasolina_c,7.32,7.25,8.39,50
2025-02-22,AM,hidratado,5.48,5.09,5.49,32
2025-02-22,AP,gasolina_c,6.07,6.02,6.25,23
2025-02-22,AP,hidratado,5.47,5.33,5.9,4
2025-02-22,BA,gasolina_c,6.4,5.69,7.1,213
2025-02-22,BA,hidratado,4.7,4.29,5.66,193
2025-02-22,CE,gasolina_c,6.2,5.77,6.89,115
2025-02-22,CE,hidratado,4.97,4.59,5.69,101
2025-02-22,DF,gasolina_c,6.57,6.37,6.69,50
2025-02-22,DF,hidratado,4.8,4.76,4.89,26
2025-02-22,ES,gasolina_c,6.46,6.15,6.99,90
2025-02-22,ES,hidratado,4.58,4.19,5.39,61
2025-02-22,GO,gasolina_c,6.4,5.59,6.69,152
2025-02-22,GO,hidratado,4.6,3.69,4.87,144
2025-02-22,MA,gasolina_c,6.22,5.88,7.19,102
2025-02-22,MA,hidratado,4.9,4.47,5.79,59
2025-02-22,MG,gasolina_c,6.22,5.79,6.87,445
2025-02-22,MG,hidratado,4.42,3.89,4.95,421
2025-02-22,MS,gasolina_c,6.17,5.79,7.19,51
2025-02-22,MS,hidratado,4.12,3.89,5.06,29
2025-02-22,MT,gasolina_c,6.36,5.95,6.92,78
2025-02-22,MT,hidratado,4.11,3.93,4.59,75
2025-02-22,PA,gasolina_c,6.41,5.87,7.42,118
2025-02-22,PA,hidratado,4.85,4.49,5.99,45
2025-02-22,PB,gasolina_c,6.27,6.14,6.49,65
2025-02-22,PB,hidratado,4.64,4.38,4.99,52
2025-02-22,PE,gasolina_c,6.5,5.79,7.59,155
2025-02-22,PE,hidratado,4.96,3.99,6.49,134
2025-02-22,PI,gasolina_c,6.09,5.94,6.49,59
2025-02-22,PI,hidratado,4.71,4.29,5.15,44
2025-02-22,PR,gasolina_c,6.68,5.69,6.99,263
2025-02-22,PR,hidratado,4.59,3.89,4.99,262
2025-02-22,RJ,gasolina_c,6.22,5.46,7.79,321
2025-02-22,RJ,hidratado,4.66,4.14,5.7,287
2025-02-22,RN,gasolina_c,6.69,6.58,6.99,36
2025-02-22,RN,hidratado,5.07,4.14,5.49,34
2025-02-22,RO,gasolina_c,7.15,6.91,7.39,63
2025-02-22,RO,hidratado,5.18,4.9,5.99,30
2025-02-22,RR,gasolina_c,7.09,7.09,7.09,16
2025-02-22,RR,hidratado,5.2,5.15,5.25,5
2025-02-22,RS,gasolina_c,6.29,5.95,7.39,320
2025-02-22,RS,hidratado,4.88,4.36,6.05,139
2025-02-22,SC,gasolina_c,6.58,6.26,6.99,159
2025-02-22,SC,hidratado,4.81,4.44,6.36,99
2025-02-22,SE,gasolina_c,6.62,6.51,6.69,20
2025-02-22,SE,hidratado,4.87,4.8,4.99,12
2025-02-22,SP,gasolina_c,6.19,5.19,8.69,1167
2025-02-22,SP,hidratado,4.19,3.39,5.99,1155
2025-02-22,TO,gasolina_c,6.61,6.1,6.89,48
2025-02-22,TO,hidratado,4.77,4.27,5.49,39
2025-03-01,AC,gasolina_c,7.72,7.6,8.09,17
2025-03-01,AC,hidratado,5.37,5.15,6.08,11
2025-03-01,AL,gasolina_c,6.39,6.24,7.19,51
2025-03-01,AL,hidratado,4.95,4.69,5.12,44
2025-03-01,AM,gasolina_c,7.31,7.24,8.39,56
2025-03-01,AM,hidratado,5.48,5.09,5.59,38
2025-03-01,AP,gasolina_c,6.07,6.02,6.25,22
2025-03-01,AP,hidratado,5.47,5.33,5.9,4
2025-03-01,BA,gasolina_c,6.55,5.79,7.1,190
2025-03-01,BA,hidratado,4.88,4.29,5.66,171
2025-03-01,CE,gasolina_c,6.21,5.77,6.89,112
2025-03-01,CE,hidratado,4.95,4.59,5.69,96
2025-03-01,DF,gasolina_c,6.52,6.39,6.69,49
2025-03-01,DF,hidratado,4.76,4.49,4.89,27
2025-03-01,ES,gasolina_c,6.45,6.15,6.99,108
2025-03-01,ES,hidratado,4.58,4.19,5.39,71
2025-03-01,GO,gasolina_c,6.3,5.49,6.69,123
2025-03-01,GO,hidratado,4.38,3.69,4.89,117
2025-03-01,MA,gasolina_c,6.17,5.78,7.19,94
2025-03-01,MA,hidratado,4.87,4.39,5.79,59
2025-03-01,MG,gasolina_c,6.23,5.79,6.79,468
2025-03-01,MG,hidratado,4.41,3.87,4.95,439
2025-03-01,MS,gasolina_c,6.15,5.78,7.19,60
2025-03-01,MS,hidratado,4.11,3.79,5.06,35
2025-03-01,MT,gasolina_c,6.35,5.93,6.91,77
2025-03-01,MT,hidratado,4.07,3.85,4.59,75
2025-03-01,PA,gasolina_c,6.33,5.76,7.42,124
2025-03-01,PA,hidratado,4.84,4.45,5.99,43
2025-03-01,PB,gasolina_c,6.27,6.15,6.49,61
2025-03-01,PB,hidratado,4.64,4.39,4.99,46
2025-03-01,PE,gasolina_c,6.5,5.84,7.59,167
2025-03-01,PE,hidratado,4.95,3.99,6.49,144
2025-03-01,PI,gasolina_c,6.05,5.8,6.49,51
2025-03-01,PI,hidratado,4.69,4.49,5.15,41
2025-03-01,PR,gasolina_c,6.66,5.69,6.99,261
2025-03-01,PR,hidratado,4.57,3.89,4.99,259
2025-03-01,RJ,gasolina_c,6.2,5.68,7.79,339
2025-03-01,RJ,hidratado,4.66,4.14,5.39,305
2025-03-01,RN,gasolina_c,6.69,6.58,6.99,39
2025-03-01,RN,hidratado,5.15,4.89,5.49,35
2025-03-01,RO,gasolina_c,7.14,6.89,7.39,59
2025-03-01,RO,hidratado,5.21,4.9,5.99,25
2025-03-01,RR,gasolina_c,7.09,7.09,7.09,15
2025-03-01,RR,hidratado,5.2,5.15,5.25,5
2025-03-01,RS,gasolina_c,6.28,5.87,7.39,333
2025-03-01,RS,hidratado,4.86,4.39,5.93,139
2025-03-01,SC,gasolina_c,6.57,6.19,6.99,155
2025-03-01,SC,hidratado,4.81,4.44,6.36,100
2025-03-01,SE,gasolina_c,6.61,6.51,6.69,28
2025-03-01,SE,hidratado,4.87,4.8,4.99,17
2025-03-01,SP,gasolina_c,6.18,5.19,8.79,1183
2025-03-01,SP,hidratado,4.19,3.39,5.99,1173
2025-03-01,TO,gasolina_c,6.58,6.1,6.89,48
2025-03-01,TO,hidratado,4.76,4.27,5.49,37
2025-03-08,AC,gasolina_c,7.72,7.6,8.09,18
2025-03-08,AC,hidratado,5.36,5.15,6.08,12
2025-03-08,AL,gasolina_c,6.38,6.24,7.19,51
2025-03-08,AL,hidratado,4.94,4.69,5.49,45
2025-03-08,AM,gasolina_c,7.31,7.24,8.39,54
2025-03-08,AM,hidratado,5.48,5.09,5.59,40
2025-03-08,AP,gasolina_c,6.07,6.02,6.41,17
2025-03-08,AP,hidratado,5.52,5.33,5.9,3
2025-03-08,BA,gasolina_c,6.46,5.79,7.1,238
2025-03-08,BA,hidratado,4.75,4.19,5.66,223
2025-03-08,CE,gasolina_c,6.41,5.77,6.89,115
2025-03-08,CE,hidratado,5.13,4.59,5.61,101
2025-03-08,DF,gasolina_c,6.55,6.39,6.69,49
2025-03-08,DF,hidratado,4.76,4.49,4.89,26
2025-03-08,ES,gasolina_c,6.43,6.09,6.99,107
2025-03-08,ES,hidratado,4.61,4.19,5.08,68
2025-03-08,GO,gasolina_c,6.34,5.59,6.69,183
2025-03-08,GO,hidratado,4.52,3.69,4.98,178
2025-03-08,MA,gasolina_c,6.16,5.75,7.19,103
2025-03-08,MA,hidratado,4.88,4.49,5.79,60
2025-03-08,MG,gasolina_c,6.21,5.79,6.89,438
2025-03-08,MG,hidratado,4.4,3.87,4.95,419
2025-03-08,MS,gasolina_c,6.16,5.78,7.19,60
2025-03-08,MS,hidratado,4.12,3.85,5.06,39
2025-03-08,MT,gasolina_c,6.36,5.95,6.92,78
2025-03-08,MT,hidratado,4.26,3.89,4.59,76
2025-03-08,PA,gasolina_c,6.33,5.73,7.42,110
2025-03-08,PA,hidratado,4.83,4.45,5.69,38
2025-03-08,PB,gasolina_c,6.26,6.15,6.49,67
2025-03-08,PB,hidratado,4.63,4.38,4.99,55
2025-03-08,PE,gasolina_c,6.47,5.79,7.59,185
2025-03-08,PE,hidratado,4.94,3.99,6.49,161
2025-03-08,PI,gasolina_c,6.05,5.85,6.49,51
2025-03-08,PI,hidratado,4.68,4.49,5.15,39
2025-03-08,PR,gasolina_c,6.66,5.79,6.99,271
2025-03-08,PR,hidratado,4.58,3.94,4.99,274
2025-03-08,RJ,gasolina_c,6.22,5.69,7.79,341
2025-03-08,RJ,hidratado,4.67,4.19,5.7,301
2025-03-08,RN,gasolina_c,6.64,6.49,6.99,45
2025-03-08,RN,hidratado,5.09,4.89,5.49,42
2025-03-08,RO,gasolina_c,7.01,6.49,7.39,55
2025-03-08,RO,hidratado,5.16,4.79,5.99,21
2025-03-08,RR,gasolina_c,7.09,7.09,7.09,16
2025-03-08,RR,hidratado,5.19,5.15,5.25,6
2025-03-08,RS,gasolina_c,6.27,5.95,7.39,344
2025-03-08,RS,hidratado,4.82,4.49,6.28,141
2025-03-08,SC,gasolina_c,6.58,6.19,6.99,163
2025-03-08,SC,hidratado,4.82,4.44,6.36,108
2025-03-08,SE,gasolina_c,6.61,6.51,6.69,33
2025-03-08,SE,hidratado,4.87,4.8,4.99,19
2025-03-08,SP,gasolina_c,6.17,5.19,8.79,1188
2025-03-08,SP,hidratado,4.18,3.25,5.99,1174
2025-03-08,TO,gasolina_c,6.64,6.34,6.89,37
2025-03-08,TO,hidratado,4.78,4.27,5.49,31
2025-03-15,AC,gasolina_c,7.72,7.6,8.09,15
2025-03-15,AC,hidratado,5.4,5.29,6.08,9
2025-03-15,AL,gasolina_c,6.31,6.09,7.19,51
2025-03-15,AL,hidratado,4.93,4.69,5.19,43
2025-03-15,AM,gasolina_c,7.32,7.24,8.39,51
2025-03-15,AM,hidratado,5.48,5.09,5.59,37
2025-03-15,AP,gasolina_c,6.05,6.02,6.18,18
2025-03-15,AP,hidratado,5.47,5.33,5.9,4
2025-03-15,BA,gasolina_c,6.54,5.98,6.99,219
2025-03-15,BA,hidratado,4.93,4.49,5.66,201
2025-03-15,CE,gasolina_c,6.22,5.77,6.99,109
2025-03-15,CE,hidratado,5.06,4.69,5.99,96
2025-03-15,DF,gasolina_c,6.61,6.29,6.68,50
2025-03-15,DF,hidratado,4.77,4.59,4.79,28
2025-03-15,ES,gasolina_c,6.38,5.98,6.99,106
2025-03-15,ES,hidratado,4.58,4.19,4.99,72
2025-03-15,GO,gasolina_c,6.35,5.45,6.69,175
2025-03-15,GO,hidratado,4.49,3.69,4.89,164
2025-03-15,MA,gasolina_c,6.16,5.78,7.19,105
2025-03-15,MA,hidratado,4.84,4.49,5.79,62
2025-03-15,MG,gasolina_c,6.15,5.69,6.87,456
2025-03-15,MG,hidratado,4.35,3.86,4.89,439
2025-03-15,MS,gasolina_c,6.15,5.78,7.19,60
2025-03-15,MS,hidratado,4.12,3.79,5.05,33
2025-03-15,MT,gasolina_c,6.3,5.95,6.92,77
2025-03-15,MT,hidratado,4.17,3.85,4.59,76
2025-03-15,PA,gasolina_c,6.35,5.73,7.42,109
2025-03-15,PA,hidratado,4.83,4.49,5.69,35
2025-03-15,PB,gasolina_c,6.26,6.15,6.55,65
2025-03-15,PB,hidratado,4.63,4.38,4.99,53
2025-03-15,PE,gasolina_c,6.47,5.52,7.59,193
2025-03-15,PE,hidratado,4.94,3.99,6.49,162
2025-03-15,PI,gasolina_c,6.06,5.85,6.59,58
2025-03-15,PI,hidratado,4.73,4.29,5.15,43
2025-03-15,PR,gasolina_c,6.65,5.69,6.99,279
2025-03-15,PR,hidratado,4.57,3.89,4.99,278
2025-03-15,RJ,gasolina_c,6.19,5.46,6.88,322
2025-03-15,RJ,hidratado,4.65,4.09,5.39,286
2025-03-15,RN,gasolina_c,6.61,6.48,6.99,37
2025-03-15,RN,hidratado,5.03,4.89,5.49,35
2025-03-15,RO,gasolina_c,6.95,6.24,7.5,59
2025-03-15,RO,hidratado,5.13,4.75,5.99,23
2025-03-15,RR,gasolina_c,7.08,6.99,7.09,16
2025-03-15,RR,hidratado,5.2,5.15,5.25,5
2025-03-15,RS,gasolina_c,6.28,5.95,7.39,350
2025-03-15,RS,hidratado,4.87,4.49,5.93,149
2025-03-15,SC,gasolina_c,6.57,6.09,6.99,162
2025-03-15,SC,hidratado,4.82,4.38,6.36,105
2025-03-15,SE,gasolina_c,6.61,6.51,6.69,34
2025-03-15,SE,hidratado,4.88,4.8,4.99,22
2025-03-15,SP,gasolina_c,6.17,5.19,8.79,1202
2025-03-15,SP,hidratado,4.18,3.25,5.99,1190
2025-03-15,TO,gasolina_c,6.58,5.99,6.89,48
2025-03-15,TO,hidratado,4.77,4.27,5.21,38
2025-03-22,AC,gasolina_c,7.72,7.6,8.09,16
2025-03-22,AC,hidratado,5.41,5.29,6.08,12
2025-03-22,AL,gasolina_c,6.24,6.07,7.19,59
2025-03-22,AL,hidratado,4.88,4.78,5.49,48
2025-03-22,AM,gasolina_c,7.32,7.24,8.39,55
2025-03-22,AM,hidratado,5.48,5.4,5.59,38
2025-03-22,AP,gasolina_c,6.07,6.02,6.25,23
2025-03-22,AP,hidratado,5.47,5.33,5.9,4
2025-03-22,BA,gasolina_c,6.52,5.77,6.99,199
2025-03-22,BA,hidratado,4.88,4.34,5.66,182
2025-03-22,CE,gasolina_c,6.2,5.77,6.89,134
2025-03-22,CE,hidratado,5.06,4.65,5.99,118
2025-03-22,DF,gasolina_c,6.61,6.29,6.68,49
2025-03-22,DF,hidratado,4.78,4.54,4.99,27
2025-03-22,ES,gasolina_c,6.38,5.98,6.96,100
2025-03-22,ES,hidratado,4.6,4.19,5.08,64
2025-03-22,GO,gasolina_c,6.34,5.45,6.69,178
2025-03-22,GO,hidratado,4.45,3.69,4.89,169
2025-03-22,MA,gasolina_c,6.14,5.69,7.19,99
2025-03-22,MA,hidratado,4.9,4.49,5.79,61
2025-03-22,MG,gasolina_c,6.14,5.52,6.87,450
2025-03-22,MG,hidratado,4.32,3.85,4.89,432
2025-03-22,MS,gasolina_c,6.13,5.78,7.19,60
2025-03-22,MS,hidratado,4.08,3.79,5.05,36
2025-03-22,MT,gasolina_c,6.29,5.93,6.92,77
2025-03-22,MT,hidratado,4.08,3.85,4.59,75
2025-03-22,PA,gasolina_c,6.34,5.73,7.42,125
2025-03-22,PA,hidratado,4.83,4.48,5.69,45
2025-03-22,PB,gasolina_c,6.25,6.14,6.49,66
2025-03-22,PB,hidratado,4.62,4.38,4.99,54
2025-03-22,PE,gasolina_c,6.46,5.79,6.95,185
2025-03-22,PE,hidratado,4.91,3.99,5.79,159
2025-03-22,PI,gasolina_c,6.03,5.8,6.39,59
2025-03-22,PI,hidratado,4.72,4.29,6.15,45
2025-03-22,PR,gasolina_c,6.64,5.69,6.99,267
2025-03-22,PR,hidratado,4.57,3.89,4.99,266
2025-03-22,RJ,gasolina_c,6.21,5.46,7.79,326
2025-03-22,RJ,hidratado,4.66,3.99,5.7,292
2025-03-22,RN,gasolina_c,6.6,6.47,6.99,28
2025-03-22,RN,hidratado,5.02,4.89,5.49,28
2025-03-22,RO,gasolina_c,6.99,6.25,7.89,61
2025-03-22,RO,hidratado,5.3,4.75,5.99,28
2025-03-22,RR,gasolina_c,7.08,6.99,7.09,16
2025-03-22,RR,hidratado,5.18,5.15,5.25,5
2025-03-22,RS,gasolina_c,6.38,5.95,7.39,332
2025-03-22,RS,hidratado,4.92,4.49,6.28,138
2025-03-22,SC,gasolina_c,6.59,5.89,6.84,134
2025-03-22,SC,hidratado,4.84,4.37,6.36,84
2025-03-22,SE,gasolina_c,6.63,6.51,6.69,29
2025-03-22,SE,hidratado,4.88,4.8,4.99,17
2025-03-22,SP,gasolina_c,6.18,5.26,8.79,1172
2025-03-22,SP,hidratado,4.19,3.25,5.99,1160
2025-03-22,TO,gasolina_c,6.56,5.99,6.89,48
2025-03-22,TO,hidratado,4.74,4.27,5.21,40
2025-03-29,AC,gasolina_c,7.71,7.6,8.09,9
2025-03-29,AC,hidratado,5.42,5.29,5.95,8
2025-03-29,AL,gasolina_c,6.21,6.06,7.19,59
2025-03-29,AL,hidratado,4.84,4.69,5.29,50
2025-03-29,AM,gasolina_c,7.31,7.24,8.39,56
2025-03-29,AM,hidratado,5.48,5.39,5.59,39
2025-03-29,AP,gasolina_c,6.06,6.02,6.18,17
2025-03-29,AP,hidratado,5.47,5.33,5.9,4
2025-03-29,BA,gasolina_c,6.37,5.77,6.99,223
2025-03-29,BA,hidratado,4.65,4.34,5.66,207
2025-03-29,CE,gasolina_c,6.19,5.74,6.89,123
2025-03-29,CE,hidratado,5.03,4.6,5.99,108
2025-03-29,DF,gasolina_c,6.61,6.29,6.68,49
2025-03-29,DF,hidratado,4.77,4.59,4.95,26
2025-03-29,ES,gasolina_c,6.33,5.57,6.99,107
2025-03-29,ES,hidratado,4.6,4.19,5.17,72
2025-03-29,GO,gasolina_c,6.31,5.59,6.69,137
2025-03-29,GO,hidratado,4.4,3.69,4.89,132
2025-03-29,MA,gasolina_c,6.12,5.68,7.19,105
2025-03-29,MA,hidratado,4.91,4.45,5.79,60
2025-03-29,MG,gasolina_c,6.12,5.52,6.87,452
2025-03-29,MG,hidratado,4.31,3.78,5.04,436
2025-03-29,MS,gasolina_c,6.14,5.79,7.19,60
2025-03-29,MS,hidratado,4.07,3.79,5.05,36
2025-03-29,MT,gasolina_c,6.25,5.85,6.92,79
2025-03-29,MT,hidratado,4.04,3.83,4.54,77
2025-03-29,PA,gasolina_c,6.29,5.69,7.42,125
2025-03-29,PA,hidratado,4.84,4.45,5.69,46
2025-03-29,PB,gasolina_c,6.24,6.05,6.64,66
2025-03-29,PB,hidratado,4.61,4.38,4.99,56
2025-03-29,PE,gasolina_c,6.41,5.54,7.59,193
2025-03-29,PE,hidratado,4.84,3.99,6.49,165
2025-03-29,PI,gasolina_c,6.02,5.84,6.59,58
2025-03-29,PI,hidratado,4.67,4.49,5.15,41
2025-03-29,PR,gasolina_c,6.64,5.69,6.99,273
2025-03-29,PR,hidratado,4.56,3.89,4.99,271
2025-03-29,RJ,gasolina_c,6.19,5.46,7.79,343
2025-03-29,RJ,hidratado,4.64,3.99,5.41,311
2025-03-29,RN,gasolina_c,6.52,6.39,6.99,50
2025-03-29,RN,hidratado,4.94,4.79,5.49,47
2025-03-29,RO,gasolina_c,7.02,6.89,7.29,53
2025-03-29,RO,hidratado,5.39,4.9,5.99,23
2025-03-29,RR,gasolina_c,7.03,6.99,7.09,16
2025-03-29,RR,hidratado,5.16,5.15,5.2,5
2025-03-29,RS,gasolina_c,6.37,5.79,7.39,347
2025-03-29,RS,hidratado,4.91,3.49,5.99,147
2025-03-29,SC,gasolina_c,6.55,5.99,6.99,158
2025-03-29,SC,hidratado,4.81,4.37,6.36,98
2025-03-29,SE,gasolina_c,6.61,6.51,6.69,36
2025-03-29,SE,hidratado,4.87,4.8,4.99,22
2025-03-29,SP,gasolina_c,6.17,5.26,8.79,1216
2025-03-29,SP,hidratado,4.17,3.46,5.99,1196
2025-03-29,TO,gasolina_c,6.57,5.99,6.89,46
2025-03-29,TO,hidratado,4.75,4.27,5.49,35
2025-04-05,AC,gasolina_c,7.7,7.6,8.09,13
2025-04-05,AC,hidratado,5.42,5.29,6.08,8
2025-04-05,AL,gasolina_c,6.21,6.06,7.19,58
2025-04-05,AL,hidratado,4.85,4.69,5.49,50
2025-04-05,AM,gasolina_c,7.32,7.24,8.39,55
2025-04-05,AM,hidratado,5.48,5.39,5.59,38
2025-04-05,AP,gasolina_c,6.07,6.02,6.25,22
2025-04-05,AP,hidratado,5.47,5.33,5.9,4
2025-04-05,BA,gasolina_c,6.38,5.75,7.1,248
2025-04-05,BA,hidratado,4.7,4.22,5.29,222
2025-04-05,CE,gasolina_c,6.14,5.66,6.89,109
2025-04-05,CE,hidratado,5.03,4.56,5.69,96
