data,vencimento,ajuste,volume,contratos_aberto,fonte_cid
2025-01-16,ETHc2,2892.0,321.0,,1181090
2025-01-15,ETHc2,2879.5,2.0,,1181090
2025-01-14,ETHc2,2879.5,70.0,,1181090
2025-01-13,ETHc2,2884.5,530.0,,1181090
2025-01-10,ETHc2,2866.5,271.0,,1181090
2025-01-09,ETHc2,2866.5,22.0,,1181090
2025-01-08,ETHc2,2863.5,105.0,,1181090
2025-01-07,ETHc2,2841.0,30.0,,1181090
2025-01-06,ETHc2,2837.0,79.0,,1181090
2025-01-03,ETHc2,2820.5,70.0,,1181090
2025-01-02,ETHc2,2818.0,70.0,,1181090
2024-12-30,ETHc2,2774.0,43.0,,1181090
2024-12-27,ETHc2,2776.0,33.0,,1181090
2024-12-26,ETHc2,2778.5,33.0,,1181090
2024-12-23,ETHc2,2763.0,33.0,,1181090
2024-12-20,ETHc2,2763.0,11.0,,1181090
2024-12-19,ETHc2,2765.0,10.0,,1181090
2024-12-18,ETHc2,2761.5,10.0,,1181090
2024-12-17,ETHc2,2766.0,10.0,,1181090
2024-12-16,ETHc2,2767.5,20.0,,1181090
2024-12-13,ETHc2,2756.0,14.0,,1181090
2024-12-12,ETHc2,2756.0,49.0,,1181090
2024-12-11,ETHc2,2756.0,17.0,,1181090
2024-12-10,ETHc2,2756.0,26.0,,1181090
2024-12-09,ETHc2,2756.0,22.0,,1181090
2024-12-06,ETHc2,2756.0,70.0,,1181090
2024-12-05,ETHc2,2756.0,42.0,,1181090
2024-12-04,ETHc2,2764.0,175.0,,1181090
2024-12-03,ETHc2,2755.5,50.0,,1181090
2024-12-02,ETHc2,2759.0,152.0,,1181090
2024-11-29,ETHc2,2740.0,,,1181090
2024-11-28,ETHc2,2747.5,50.0,,1181090
2024-11-27,ETHc2,2731.0,21.0,,1181090
2024-11-26,ETHc2,2739.5,,,1181090
2024-11-25,ETHc2,2742.0,49.0,,1181090
2024-11-22,ETHc2,2742.0,22.0,,1181090
2024-11-21,ETHc2,2749.0,5.0,,1181090
2024-11-19,ETHc2,2732.5,2.0,,1181090
2024-11-18,ETHc2,2740.0,26.0,,1181090
2024-11-14,ETHc2,2740.0,,,1181090
2024-11-13,ETHc2,2709.0,,,1181090
2024-11-12,ETHc2,2749.5,142.0,,1181090
2024-11-11,ETHc2,2749.5,37.0,,1181090
2024-11-08,ETHc2,2718.5,,,1181090
2024-11-07,ETHc2,2741.0,83.0,,1181090
2024-11-06,ETHc2,2731.5,60.0,,1181090
2024-11-05,ETHc2,2731.5,85.0,,1181090
2024-11-04,ETHc2,2731.5,102.0,,1181090
2024-11-01,ETHc2,2731.5,101.0,,1181090
2024-10-31,ETHc2,2679.0,63.0,,1181090
2024-10-30,ETHc2,2679.0,12.0,,1181090
2024-10-29,ETHc2,2679.0,86.0,,1181090
2024-10-28,ETHc2,2679.0,21.0,,1181090
2024-10-25,ETHc2,2679.0,43.0,,1181090
2024-10-24,ETHc2,2679.0,75.0,,1181090
2024-10-23,ETHc2,2679.0,67.0,,1181090
2024-10-22,ETHc2,2681.0,33.0,,1181090
2024-10-21,ETHc2,2681.0,,,1181090
2024-10-18,ETHc2,2681.0,32.0,,1181090
2024-10-17,ETHc2,2681.0,65.0,,1181090
2024-10-16,ETHc2,2681.0,72.0,,1181090
2024-10-15,ETHc2,2681.0,5.0,,1181090
2024-10-14,ETHc2,2681.0,19.0,,1181090
2024-10-11,ETHc2,2681.0,58.0,,1181090
2024-10-10,ETHc2,2681.0,54.0,,1181090
2024-10-09,ETHc2,2675.0,57.0,,1181090
2024-10-08,ETHc2,2657.5,39.0,,1181090
2024-10-07,ETHc2,2648.0,40.0,,1181090
2024-10-04,ETHc2,2650.0,25.0,,1181090
2024-10-03,ETHc2,2650.0,85.0,,1181090
2024-10-02,ETHc2,2627.5,52.0,,1181090
2024-10-01,ETHc2,2633.0,27.0,,1181090
2024-09-30,ETHc2,2557.5,8.0,,1181090
2024-09-27,ETHc2,2577.0,48.0,,1181090
2024-09-26,ETHc2,2630.0,,,1181090
2024-09-25,ETHc2,2630.0,,,1181090
2024-09-24,ETHc2,2656.0,30.0,,1181090
2024-09-23,ETHc2,2656.0,13.0,,1181090
2024-09-20,ETHc2,2643.0,54.0,,1181090
2024-09-19,ETHc2,2589.0,23.0,,1181090
2024-09-18,ETHc2,2545.0,110.0,,1181090
2024-09-17,ETHc2,2545.0,,,1181090
2024-09-16,ETHc2,2535.5,39.0,,1181090
2024-09-13,ETHc2,2535.5,30.0,,1181090
2024-09-12,ETHc2,2554.0,123.0,,1181090
2024-09-11,ETHc2,2554.0,51.0,,1181090
2024-09-10,ETHc2,2611.0,10.0,,1181090
2024-09-09,ETHc2,2611.0,,,1181090
2024-09-06,ETHc2,2647.5,,,1181090
2024-09-05,ETHc2,2673.0,,,1181090
2024-09-04,ETHc2,2673.0,,,1181090
2024-09-03,ETHc2,2673.0,,,1181090
2024-09-02,ETHc2,2708.5,,,1181090
2024-08-30,ETHc2,2668.5,27.0,,1181090
2024-08-29,ETHc2,2668.5,133.0,,1181090
2024-08-28,ETHc2,2659.0,2.0,,1181090
2024-08-27,ETHc2,2659.0,8.0,,1181090
2024-08-26,ETHc2,2649.0,85.0,,1181090
2024-08-23,ETHc2,2588.5,20.0,,1181090
2024-08-22,ETHc2,2615.0,5.0,,1181090
2024-08-21,ETHc2,2616.0,23.0,,1181090
2024-08-20,ETHc2,2632.0,160.0,,1181090
2024-08-19,ETHc2,2679.0,1.0,,1181090
2024-08-16,ETHc2,2680.0,42.0,,1181090
2024-08-15,ETHc2,2680.0,244.0,,1181090
2024-08-14,ETHc2,2711.0,70.0,,1181090
2024-08-13,ETHc2,2716.0,20.0,,1181090
2024-08-12,ETHc2,2720.5,,,1181090
2024-08-09,ETHc2,2737.5,70.0,,1181090
2024-08-08,ETHc2,2742.0,50.0,,1181090
2024-08-07,ETHc2,2747.0,50.0,,1181090
2024-08-06,ETHc2,2747.0,,,1181090
2024-08-05,ETHc2,2747.0,124.0,,1181090
2024-08-02,ETHc2,2750.0,131.0,,1181090
2024-08-01,ETHc2,2753.5,101.0,,1181090
2024-07-31,ETHc2,2724.0,116.0,,1181090
2024-07-30,ETHc2,2723.5,75.0,,1181090
2024-07-29,ETHc2,2723.5,5.0,,1181090
2024-07-26,ETHc2,2723.5,10.0,,1181090
2024-07-25,ETHc2,2685.0,54.0,,1181090
2024-07-24,ETHc2,2685.0,,,1181090
2024-07-23,ETHc2,2708.5,93.0,,1181090
2024-07-22,ETHc2,2713.5,93.0,,1181090
2024-07-19,ETHc2,2720.0,,,1181090
2024-07-18,ETHc2,2720.0,22.0,,1181090
2024-07-17,ETHc2,2727.0,96.0,,1181090
2024-07-16,ETHc2,2727.0,39.0,,1181090
2024-07-15,ETHc2,2740.0,1.0,,1181090
2024-07-12,ETHc2,2740.0,89.0,,1181090
2024-07-11,ETHc2,2729.0,4.0,,1181090
2024-07-10,ETHc2,2729.0,41.0,,1181090
2024-07-09,ETHc2,2734.5,190.0,,1181090
2024-07-08,ETHc2,2721.0,185.0,,1181090
2024-07-05,ETHc2,2614.5,16.0,,1181090
2024-07-04,ETHc2,2614.5,70.0,,1181090
2024-07-03,ETHc2,2614.5,1.0,,1181090
2024-07-02,ETHc2,2610.0,129.0,,1181090
2024-07-01,ETHc2,2581.5,25.0,,1181090
2024-06-28,ETHc2,2557.5,102.0,,1181090
2024-06-27,ETHc2,2557.5,75.0,,1181090
2024-06-26,ETHc2,2561.5,62.0,,1181090
2024-06-25,ETHc2,2562.0,20.0,,1181090
2024-06-24,ETHc2,2553.0,48.0,,1181090
2024-06-21,ETHc2,2553.0,80.0,,1181090
2024-06-20,ETHc2,2511.0,30.0,,1181090
2024-06-19,ETHc2,2468.5,39.0,,1181090
2024-06-18,ETHc2,2467.0,18.0,,1181090
2024-06-17,ETHc2,2467.0,65.0,,1181090
2024-06-14,ETHc2,2467.0,31.0,,1181090
2024-06-13,ETHc2,2445.0,69.0,,1181090
2024-06-12,ETHc2,2445.0,95.0,,1181090
2024-06-11,ETHc2,2405.0,30.0,,1181090
2024-06-10,ETHc2,2384.5,173.0,,1181090
2024-06-07,ETHc2,2368.5,15.0,,1181090
2024-06-06,ETHc2,2380.0,,,1181090
2024-06-05,ETHc2,2386.5,145.0,,1181090
2024-06-04,ETHc2,2373.5,202.0,,1181090
2024-06-03,ETHc2,2386.0,265.0,,1181090
2024-05-31,ETHc2,2395.0,200.0,,1181090
2024-05-29,ETHc2,2390.0,65.0,,1181090
2024-05-28,ETHc2,2379.0,75.0,,1181090
2024-05-27,ETHc2,2350.0,10.0,,1181090
2024-05-24,ETHc2,2325.0,,,1181090
2024-05-23,ETHc2,2325.0,32.0,,1181090
2024-05-22,ETHc2,2325.0,,,1181090
2024-05-21,ETHc2,2350.0,,,1181090
2024-05-20,ETHc2,2350.0,,,1181090
2024-05-17,ETHc2,2370.0,10.0,,1181090
2024-05-16,ETHc2,2370.0,50.0,,1181090
2024-05-15,ETHc2,2370.0,25.0,,1181090
2024-05-14,ETHc2,2370.0,64.0,,1181090
2024-05-13,ETHc2,2380.0,120.0,,1181090
2024-05-10,ETHc2,2380.0,120.0,,1181090
2024-05-09,ETHc2,2380.0,120.0,,1181090
2024-05-08,ETHc2,2380.0,120.0,,1181090
2024-05-07,ETHc2,2375.0,120.0,,1181090
2024-05-06,ETHc2,2345.0,120.0,,1181090
2024-05-03,ETHc2,2345.0,120.0,,1181090
2024-05-02,ETHc2,2345.0,75.0,,1181090
2024-04-30,ETHc2,2335.5,50.0,,1181090
2024-04-29,ETHc2,2335.5,60.0,,1181090
2024-04-26,ETHc2,2335.5,60.0,,1181090
2024-04-25,ETHc2,2335.5,60.0,,1181090
2024-04-24,ETHc2,2335.5,10.0,,1181090
2024-04-23,ETHc2,2335.5,10.0,,1181090
2024-04-22,ETHc2,2360.0,14.0,,1181090
2024-04-19,ETHc2,2380.5,14.0,,1181090
2024-04-18,ETHc2,2380.5,95.0,,1181090
2024-04-17,ETHc2,2380.5,95.0,,1181090
2024-04-16,ETHc2,2383.5,35.0,,1181090
2024-04-15,ETHc2,2338.0,10.0,,1181090
2024-04-12,ETHc2,2300.0,30.0,,1181090
2024-04-11,ETHc2,2300.0,10.0,,1181090
2024-04-10,ETHc2,2300.0,10.0,,1181090
2024-04-09,ETHc2,2300.0,10.0,,1181090
2024-04-08,ETHc2,2300.0,3.0,,1181090
2024-04-05,ETHc2,2300.0,3.0,,1181090
2024-04-04,ETHc2,2300.0,3.0,,1181090
2024-04-03,ETHc2,2300.0,3.0,,1181090
2024-04-02,ETHc2,2300.0,3.0,,1181090
2024-04-01,ETHc2,2300.0,10.0,,1181090
2024-03-28,ETHc2,2300.0,2.0,,1181090
2024-03-27,ETHc2,2299.0,2.0,,1181090
2024-03-26,ETHc2,2299.0,1.0,,1181090
2024-03-25,ETHc2,2299.0,1.0,,1181090
2024-03-22,ETHc2,2299.0,66.0,,1181090
2024-03-21,ETHc2,2246.0,8.0,,1181090
2024-03-20,ETHc2,2246.0,150.0,,1181090
2024-03-19,ETHc2,2205.0,50.0,,1181090
2024-03-18,ETHc2,2205.0,2.0,,1181090
2024-03-15,ETHc2,2230.0,75.0,,1181090
2024-03-14,ETHc2,2230.0,75.0,,1181090
2024-03-13,ETHc2,2230.0,75.0,,1181090
2024-03-12,ETHc2,2230.0,75.0,,1181090
2024-03-11,ETHc2,2230.0,75.0,,1181090
2024-03-08,ETHc2,2230.0,75.0,,1181090
2024-03-07,ETHc2,2230.0,75.0,,1181090
2024-03-06,ETHc2,2230.0,75.0,,1181090
2024-03-05,ETHc2,2230.0,75.0,,1181090
2024-03-04,ETHc2,2230.0,75.0,,1181090
2024-03-01,ETHc2,2243.5,75.0,,1181090
2024-02-29,ETHc2,2217.5,25.0,,1181090
2024-02-28,ETHc2,2217.5,25.0,,1181090
2024-02-27,ETHc2,2217.5,25.0,,1181090
2024-02-26,ETHc2,2217.5,25.0,,1181090
2024-02-23,ETHc2,2217.5,25.0,,1181090
2024-02-22,ETHc2,2217.5,25.0,,1181090
2024-02-21,ETHc2,2217.5,5.0,,1181090
2024-02-20,ETHc2,2217.5,101.0,,1181090
2024-02-19,ETHc2,2217.5,101.0,,1181090
2024-02-16,ETHc2,2217.5,101.0,,1181090
2024-02-15,ETHc2,2217.5,4.0,,1181090
2024-02-14,ETHc2,2217.5,4.0,,1181090
2024-02-09,ETHc2,2217.5,4.0,,1181090
2024-02-08,ETHc2,2220.0,100.0,,1181090
2024-02-07,ETHc2,2272.0,11.0,,1181090
2024-02-06,ETHc2,2272.0,11.0,,1181090
2024-02-05,ETHc2,2275.0,1.0,,1181090
2024-02-02,ETHc2,2275.0,1.0,,1181090
2024-02-01,ETHc2,2275.0,25.0,,1181090
2024-01-31,ETHc2,2300.5,10.0,,1181090
2024-01-30,ETHc2,2270.0,32.0,,1181090
2024-01-29,ETHc2,2236.5,3.0,,1181090
2024-01-26,ETHc2,2220.0,5.0,,1181090
2024-01-25,ETHc2,2220.0,5.0,,1181090
2024-01-24,ETHc2,2220.0,105.0,,1181090
2024-01-23,ETHc2,2110.5,4.0,,1181090
2024-01-22,ETHc2,2095.5,29.0,,1181090
2024-01-19,ETHc2,2075.0,29.0,,1181090
2024-01-18,ETHc2,2075.0,28.0,,1181090
2024-01-17,ETHc2,2075.0,17.0,,1181090
2024-01-16,ETHc2,2075.0,15.0,,1181090
2024-01-15,ETHc2,2010.0,100.0,,1181090
2024-01-12,ETHc2,2010.0,121.0,,1181090
2024-01-11,ETHc2,2007.5,121.0,,1181090
2024-01-10,ETHc2,1985.0,121.0,,1181090
2024-01-09,ETHc2,1932.5,45.0,,1181090
2024-01-08,ETHc2,1932.5,45.0,,1181090
2024-01-05,ETHc2,1929.5,69.0,,1181090
2024-01-04,ETHc2,1930.0,31.0,,1181090
2024-01-03,ETHc2,1970.0,31.0,,1181090
2024-01-02,ETHc2,1990.0,35.0,,1181090
2023-12-28,ETHc2,1996.0,65.0,,1181090
2023-12-27,ETHc2,1995.0,25.0,,1181090
2023-12-26,ETHc2,1995.0,25.0,,1181090
2023-12-22,ETHc2,1995.0,14.0,,1181090
2023-12-21,ETHc2,1995.0,14.0,,1181090
2023-12-20,ETHc2,1945.0,14.0,,1181090
2023-12-19,ETHc2,1945.0,14.0,,1181090
2023-12-18,ETHc2,1945.0,14.0,,1181090
2023-12-15,ETHc2,1947.0,25.0,,1181090
2023-12-14,ETHc2,1947.0,35.0,,1181090
2023-12-13,ETHc2,1947.0,35.0,,1181090
2023-12-12,ETHc2,1947.0,20.0,,1181090
2023-12-11,ETHc2,1947.0,50.0,,1181090
2023-12-08,ETHc2,2060.0,12.0,,1181090
2023-12-07,ETHc2,2060.0,10.0,,1181090
2023-12-06,ETHc2,2080.0,3.0,,1181090
2023-12-05,ETHc2,2150.0,2.0,,1181090
2023-12-04,ETHc2,2150.0,2.0,,1181090
2023-12-01,ETHc2,2150.0,20.0,,1181090
2023-11-30,ETHc2,2160.0,35.0,,1181090
2023-11-29,ETHc2,2175.0,5.0,,1181090
2023-11-28,ETHc2,2135.0,11.0,,1181090
2023-11-27,ETHc2,2135.0,11.0,,1181090
2023-11-24,ETHc2,2132.5,1.0,,1181090
2023-11-23,ETHc2,2132.5,3.0,,1181090
2023-11-22,ETHc2,2132.5,11.0,,1181090
2023-11-21,ETHc2,2160.0,40.0,,1181090
2023-11-20,ETHc2,2145.0,40.0,,1181090
2023-11-17,ETHc2,2150.0,10.0,,1181090
2023-11-16,ETHc2,2170.0,10.0,,1181090
2023-11-14,ETHc2,2237.5,25.0,,1181090
2023-11-13,ETHc2,2270.0,35.0,,1181090
2023-11-10,ETHc2,2215.0,2.0,,1181090
2023-11-09,ETHc2,2200.0,5.0,,1181090
2023-11-08,ETHc2,2285.0,52.0,,1181090
2023-11-07,ETHc2,2335.0,50.0,,1181090
2023-11-06,ETHc2,2335.0,35.0,,1181090
2023-11-03,ETHc2,2355.0,124.0,,1181090
2023-11-01,ETHc2,2420.0,34.0,,1181090
2023-10-31,ETHc2,2385.0,30.0,,1181090
2023-10-30,ETHc2,2405.0,23.0,,1181090
2023-10-27,ETHc2,2397.5,23.0,,1181090
2023-10-26,ETHc2,2415.0,2.0,,1181090
2023-10-25,ETHc2,2415.0,10.0,,1181090
2023-10-24,ETHc2,2400.0,50.0,,1181090
2023-10-23,ETHc2,2380.0,10.0,,1181090
2023-10-20,ETHc2,2385.0,21.0,,1181090
2023-10-19,ETHc2,2422.5,1.0,,1181090
2023-10-18,ETHc2,2422.5,31.0,,1181090
2023-10-17,ETHc2,2410.0,30.0,,1181090
2023-10-16,ETHc2,2400.0,100.0,,1181090
2023-10-13,ETHc2,2405.0,100.0,,1181090
2023-10-11,ETHc2,2405.0,100.0,,1181090
2023-10-10,ETHc2,2405.0,100.0,,1181090
2023-10-09,ETHc2,2395.0,40.0,,1181090
2023-10-06,ETHc2,2382.5,30.0,,1181090
2023-10-05,ETHc2,2365.0,52.0,,1181090
2023-10-04,ETHc2,2355.0,42.0,,1181090
2023-10-03,ETHc2,2420.0,10.0,,1181090
2023-10-02,ETHc2,2420.0,20.0,,1181090
2023-09-29,ETHc2,2352.5,10.0,,1181090
2023-09-28,ETHc2,2380.0,20.0,,1181090
2023-09-27,ETHc2,2372.5,51.0,,1181090
2023-09-26,ETHc2,2360.0,250.0,,1181090
2023-09-25,ETHc2,2395.0,100.0,,1181090
2023-09-22,ETHc2,2362.5,50.0,,1181090
2023-09-21,ETHc2,2365.0,1.0,,1181090
2023-09-20,ETHc2,2365.0,250.0,,1181090
2023-09-19,ETHc2,2370.0,250.0,,1181090
2023-09-18,ETHc2,2375.0,41.0,,1181090
2023-09-15,ETHc2,2372.5,41.0,,1181090
2023-09-14,ETHc2,2370.0,20.0,,1181090
2023-09-13,ETHc2,2382.5,10.0,,1181090
2023-09-12,ETHc2,2340.0,60.0,,1181090
2023-09-11,ETHc2,2375.0,4.0,,1181090
2023-09-08,ETHc2,2370.0,50.0,,1181090
2023-09-06,ETHc2,2370.0,50.0,,1181090
2023-09-05,ETHc2,2345.0,40.0,,1181090
2023-09-04,ETHc2,2335.0,1.0,,1181090
2023-09-01,ETHc2,2345.0,80.0,,1181090
2023-08-31,ETHc2,2302.0,52.0,,1181090
2023-08-30,ETHc2,2340.0,155.0,,1181090
2023-08-29,ETHc2,2320.0,15.0,,1181090
2023-08-28,ETHc2,2320.0,10.0,,1181090
2023-08-25,ETHc2,2320.0,17.0,,1181090
2023-08-24,ETHc2,2320.0,17.0,,1181090
2023-08-23,ETHc2,2320.0,17.0,,1181090
2023-08-22,ETHc2,2320.0,17.0,,1181090
2023-08-21,ETHc2,2320.0,5.0,,1181090
2023-08-18,ETHc2,2335.0,70.0,,1181090
2023-08-17,ETHc2,2335.0,1.0,,1181090
2023-08-16,ETHc2,2335.0,70.0,,1181090
2023-08-15,ETHc2,2364.5,20.0,,1181090
2023-08-14,ETHc2,2157.5,2.0,,1181090
2023-08-11,ETHc2,2157.5,115.0,,1181090
2023-08-10,ETHc2,2157.5,115.0,,1181090
2023-08-09,ETHc2,2250.0,98.0,,1181090
2023-08-08,ETHc2,2260.0,47.0,,1181090
2023-08-07,ETHc2,2275.0,98.0,,1181090
2023-08-04,ETHc2,2275.0,98.0,,1181090
2023-08-03,ETHc2,2275.0,75.0,,1181090
2023-08-02,ETHc2,2317.5,22.0,,1181090
2023-08-01,ETHc2,2317.5,20.0,,1181090
2023-07-31,ETHc2,2315.0,28.0,,1181090
2023-07-28,ETHc2,2345.0,3.0,,1181090
2023-07-27,ETHc2,2270.0,1.0,,1181090
2023-07-26,ETHc2,2255.0,63.0,,1181090
2023-07-25,ETHc2,2255.0,63.0,,1181090
2023-07-24,ETHc2,2235.0,63.0,,1181090
2023-07-21,ETHc2,2225.0,46.0,,1181090
2023-07-20,ETHc2,2225.0,46.0,,1181090
2023-07-19,ETHc2,2225.0,46.0,,1181090
2023-07-18,ETHc2,2245.0,46.0,,1181090
2023-07-17,ETHc2,2245.0,46.0,,1181090
2023-07-14,ETHc2,2245.0,46.0,,1181090
2023-07-13,ETHc2,2260.0,15.0,,1181090
2023-07-12,ETHc2,2260.0,33.0,,1181090
2023-07-11,ETHc2,2260.0,82.0,,1181090
2023-07-10,ETHc2,2260.0,82.0,,1181090
2023-07-07,ETHc2,2280.0,82.0,,1181090
2023-07-06,ETHc2,2280.0,27.0,,1181090
2023-07-05,ETHc2,2325.0,47.0,,1181090
2023-07-04,ETHc2,2345.0,5.0,,1181090
2023-07-03,ETHc2,2345.0,64.0,,1181090
2023-06-30,ETHc2,2380.0,194.0,,1181090
2023-06-29,ETHc2,2500.0,27.0,,1181090
2023-06-28,ETHc2,2485.0,39.0,,1181090
2023-06-27,ETHc2,2485.0,39.0,,1181090
2023-06-26,ETHc2,2485.0,39.0,,1181090
2023-06-23,ETHc2,2540.0,39.0,,1181090
2023-06-22,ETHc2,2540.0,39.0,,1181090
2023-06-21,ETHc2,2570.0,53.0,,1181090
2023-06-20,ETHc2,2570.0,53.0,,1181090
2023-06-19,ETHc2,2570.0,53.0,,1181090
2023-06-16,ETHc2,2570.0,53.0,,1181090
2023-06-15,ETHc2,2570.0,53.0,,1181090
2023-06-14,ETHc2,2610.0,25.0,,1181090
2023-06-13,ETHc2,2585.0,3.0,,1181090
2023-06-12,ETHc2,2585.0,3.0,,1181090
2023-06-09,ETHc2,2585.0,3.0,,1181090
2023-06-07,ETHc2,2585.0,3.0,,1181090
2023-06-06,ETHc2,2585.0,3.0,,1181090
2023-06-05,ETHc2,2585.0,3.0,,1181090
2023-06-02,ETHc2,2592.5,55.0,,1181090
2023-06-01,ETHc2,2592.5,55.0,,1181090
2023-05-31,ETHc2,2597.5,209.0,,1181090
2023-05-30,ETHc2,2625.0,209.0,,1181090
2023-05-29,ETHc2,2577.5,50.0,,1181090
2023-05-26,ETHc2,2550.0,40.0,,1181090
2023-05-25,ETHc2,2550.0,14.0,,1181090
2023-05-24,ETHc2,2530.0,23.0,,1181090
2023-05-23,ETHc2,2455.0,1.0,,1181090
2023-05-22,ETHc2,2460.0,71.0,,1181090
2023-05-19,ETHc2,2460.0,71.0,,1181090
2023-05-18,ETHc2,2405.0,105.0,,1181090
2023-05-17,ETHc2,2405.0,11.0,,1181090
2023-05-16,ETHc2,2450.0,46.0,,1181090
2023-05-15,ETHc2,2510.0,31.0,,1181090
2023-05-12,ETHc2,2510.0,31.0,,1181090
2023-05-11,ETHc2,2540.0,57.0,,1181090
2023-05-10,ETHc2,2595.0,36.0,,1181090
2023-05-09,ETHc2,2600.0,10.0,,1181090
2023-05-08,ETHc2,2600.0,10.0,,1181090
2023-05-05,ETHc2,2565.0,25.0,,1181090
2023-05-04,ETHc2,2565.0,5.0,,1181090
2023-05-03,ETHc2,2600.0,30.0,,1181090
2023-05-02,ETHc2,2685.0,72.0,,1181090
2023-04-28,ETHc2,2725.0,30.0,,1181090
2023-04-27,ETHc2,2725.0,25.0,,1181090
2023-04-26,ETHc2,2725.0,10.0,,1181090
2023-04-25,ETHc2,2815.0,170.0,,1181090
2023-04-24,ETHc2,2815.0,170.0,,1181090
2023-04-20,ETHc2,2815.0,170.0,,1181090
2023-04-19,ETHc2,2815.0,170.0,,1181090
2023-04-18,ETHc2,2815.0,40.0,,1181090
2023-04-17,ETHc2,2752.5,125.0,,1181090
2023-04-14,ETHc2,2760.0,125.0,,1181090
2023-04-13,ETHc2,2795.0,25.0,,1181090
2023-04-12,ETHc2,2795.0,5.0,,1181090
2023-04-11,ETHc2,2817.5,90.0,,1181090
2023-04-10,ETHc2,2755.0,60.0,,1181090
2023-04-06,ETHc2,2755.0,26.0,,1181090
2023-04-05,ETHc2,2755.0,26.0,,1181090
2023-04-04,ETHc2,2755.0,140.0,,1181090
2023-04-03,ETHc2,2705.0,20.0,,1181090
2023-03-31,ETHc2,2690.0,93.0,,1181090
2023-03-30,ETHc2,2690.0,93.0,,1181090
2023-03-29,ETHc2,2655.0,5.0,,1181090
2023-03-28,ETHc2,2550.0,5.0,,1181090
2023-03-27,ETHc2,2550.0,15.0,,1181090
2023-03-24,ETHc2,2550.0,3.0,,1181090
2023-03-23,ETHc2,2600.0,5.0,,1181090
2023-03-22,ETHc2,2600.0,5.0,,1181090
2023-03-21,ETHc2,2600.0,5.0,,1181090
2023-03-20,ETHc2,2600.0,6.0,,1181090
2023-03-17,ETHc2,2600.0,61.0,,1181090
2023-03-16,ETHc2,2600.0,61.0,,1181090
2023-03-15,ETHc2,2600.0,6.0,,1181090
2023-03-14,ETHc2,2600.0,52.0,,1181090
2023-03-13,ETHc2,2600.0,35.0,,1181090
2023-03-10,ETHc2,2600.0,20.0,,1181090
2023-03-09,ETHc2,2600.0,20.0,,1181090
2023-03-08,ETHc2,2600.0,20.0,,1181090
2023-03-07,ETHc2,2660.0,30.0,,1181090
2023-03-06,ETHc2,2660.0,30.0,,1181090
2023-03-03,ETHc2,2660.0,40.0,,1181090
2023-03-02,ETHc2,2675.0,20.0,,1181090
2023-03-01,ETHc2,2675.0,20.0,,1181090
2023-02-28,ETHc2,2715.0,12.0,,1181090
2023-02-27,ETHc2,2715.0,6.0,,1181090
2023-02-24,ETHc2,2705.0,60.0,,1181090
2023-02-23,ETHc2,2705.0,45.0,,1181090
2023-02-22,ETHc2,2645.0,1.0,,1181090
2023-02-17,ETHc2,2645.0,3.0,,1181090
2023-02-16,ETHc2,2645.0,3.0,,1181090
2023-02-15,ETHc2,2645.0,16.0,,1181090
2023-02-14,ETHc2,2680.0,10.0,,1181090
2023-02-13,ETHc2,2662.5,80.0,,1181090
2023-02-10,ETHc2,2625.0,80.0,,1181090
2023-02-09,ETHc2,2625.0,3.0,,1181090
2023-02-08,ETHc2,2585.0,77.0,,1181090
2023-02-07,ETHc2,2585.0,57.0,,1181090
2023-02-06,ETHc2,2592.5,57.0,,1181090
2023-02-03,ETHc2,2575.0,1.0,,1181090
2023-02-02,ETHc2,2670.0,30.0,,1181090
2023-02-01,ETHc2,2685.0,30.0,,1181090
2023-01-31,ETHc2,2715.0,86.0,,1181090
2023-01-30,ETHc2,2715.0,50.0,,1181090
2023-01-27,ETHc2,2714.0,114.0,,1181090
2023-01-26,ETHc2,2732.5,20.0,,1181090
2023-01-25,ETHc2,2744.5,25.0,,1181090
2023-01-24,ETHc2,2740.0,15.0,,1181090
2023-01-23,ETHc2,2570.0,144.0,,1181090
2023-01-20,ETHc2,2517.5,144.0,,1181090
2023-01-19,ETHc2,2525.0,144.0,,1181090
2023-01-18,ETHc2,2537.5,23.0,,1181090
2023-01-17,ETHc2,2545.0,10.0,,1181090
2023-01-16,ETHc2,2560.0,50.0,,1181090
2023-01-13,ETHc2,2560.0,41.0,,1181090
2023-01-12,ETHc2,2577.5,21.0,,1181090
2023-01-11,ETHc2,2577.5,35.0,,1181090
2023-01-10,ETHc2,2555.0,33.0,,1181090
2023-01-09,ETHc2,2525.0,97.0,,1181090
2023-01-06,ETHc2,2595.0,5.0,,1181090
2023-01-05,ETHc2,2650.0,25.0,,1181090
2023-01-04,ETHc2,2655.0,25.0,,1181090
2023-01-03,ETHc2,2655.0,70.0,,1181090
2023-01-02,ETHc2,2655.0,5.0,,1181090
2022-12-29,ETHc2,2875.0,28.0,,1181090
2022-12-28,ETHc2,2813.5,22.0,,1181090
2022-12-27,ETHc2,2680.0,39.0,,1181090
2022-12-26,ETHc2,2795.0,31.0,,1181090
2022-12-23,ETHc2,2795.0,4.0,,1181090
2022-12-22,ETHc2,2795.0,5.0,,1181090
2022-12-21,ETHc2,2795.0,10.0,,1181090
2022-12-20,ETHc2,2795.0,3.0,,1181090
2022-12-19,ETHc2,2775.0,31.0,,1181090
2022-12-16,ETHc2,2775.0,14.0,,1181090
